source,tag,division_code,division_name,section_code,section_name,cos,rank
regpat,G06F2200,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.48003754019737244,1
regpat,G06F2200,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.48003754019737244,2
regpat,G06F2200/1637,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.35165780782699585,1
regpat,G06F2201,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.551152229309082,1
regpat,G06F2203,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.35482218861579895,1
regpat,G06F2203,63,"Computing infrastructure, data processing, hosting and other information service activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.36756154894828796,2
regpat,G06F2203,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.35482218861579895,3
regpat,G06F2203/04102,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.4635954201221466,1
regpat,G06F2203/04103,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.4000019431114197,1
regpat,G06F2203/04104,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.2294941246509552,1
regpat,G06F2203/04104,58,Publishing activities,J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES",0.23946654796600342,2
regpat,G06F2203/04104,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.2294941246509552,3
regpat,G06F2203/04105,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.3337017297744751,1
regpat,G06F2203/04111,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.31548011302948,1
regpat,G06F2203/04112,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.35681450366973877,1
regpat,G06F2203/04803,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.3681337833404541,1
regpat,G06F2203/04806,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.2878239154815674,1
regpat,G06F2203/04808,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.4081915318965912,1
regpat,G06F2209,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.37814125418663025,1
regpat,G06F2212,63,"Computing infrastructure, data processing, hosting and other information service activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.45230016112327576,1
regpat,G06F2212/1016,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.5166797637939453,1
regpat,G06F2213,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.4819784164428711,1
regpat,G06F2221,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.45364031195640564,1
regpat,G06F2221,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.45364031195640564,2
regpat,G06F2221,63,"Computing infrastructure, data processing, hosting and other information service activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.444304496049881,3
regpat,G06F2221/033,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.3209882974624634,1
regpat,G06F2221/033,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.3209882974624634,2
regpat,G06F2221/034,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.37400174140930176,1
regpat,G06F2221/034,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.37400174140930176,2
regpat,G06F2221/2107,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.3891064524650574,1
regpat,G06F2221/2107,27,Manufacture of electrical equipment,C,MANUFACTURING,0.3840440809726715,2
regpat,G06F2221/2111,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.26176393032073975,1
regpat,G06F2221/2111,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.2639824151992798,2
regpat,G06F2221/2111,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.26176393032073975,3
regpat,G06F2221/2141,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.319467693567276,1
regpat,G06F2221/2149,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.36036452651023865,1
regpat,G06F2221/2149,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.36036452651023865,2
regpat,G06F2221/2149,63,"Computing infrastructure, data processing, hosting and other information service activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.3551512062549591,3
regpat,G06F3,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.4889809787273407,1
regpat,G06F3/01,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.39765027165412903,1
regpat,G06F3/011,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.3990834951400757,1
regpat,G06F3/013,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.38177138566970825,1
regpat,G06F3/014,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.41049325466156006,1
regpat,G06F3/015,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.3406367599964142,1
regpat,G06F3/016,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.40933749079704285,1
regpat,G06F3/017,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.3577428460121155,1
regpat,G06F3/02,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.41207900643348694,1
regpat,G06F3/0202,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.34343400597572327,1
regpat,G06F3/0237,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.30935904383659363,1
regpat,G06F3/0304,,,,,0.14523059129714966,0
regpat,G06F3/0338,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.3870989680290222,1
regpat,G06F3/0346,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.4238400459289551,1
regpat,G06F3/03545,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.3291393518447876,1
regpat,G06F3/03547,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.3325091302394867,1
regpat,G06F3/0362,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.42868128418922424,1
regpat,G06F3/038,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.3686656951904297,1
regpat,G06F3/041,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.3689877390861511,1
regpat,G06F3/0412,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.3330375850200653,1
regpat,G06F3/0414,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.3660646080970764,1
regpat,G06F3/0416,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.24119782447814941,1
regpat,G06F3/0416,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.26947078108787537,2
regpat,G06F3/0416,18,Printing and reproduction of recorded media,C,MANUFACTURING,0.2694634795188904,3
regpat,G06F3/0416,14,Manufacture of wearing apparel,C,MANUFACTURING,0.26587411761283875,4
regpat,G06F3/0416,59,"Motion picture, video and television programme production, sound recording and music publishing activities",J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES",0.25654706358909607,5
regpat,G06F3/04164,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.3172754645347595,1
regpat,G06F3/04166,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.41896283626556396,1
regpat,G06F3/0418,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.3714471757411957,1
regpat,G06F3/042,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.4250953197479248,1
regpat,G06F3/0421,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.3855961561203003,1
regpat,G06F3/044,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.370891273021698,1
regpat,G06F3/0443,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.40023738145828247,1
regpat,G06F3/0445,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.38575926423072815,1
regpat,G06F3/0446,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.3887060284614563,1
regpat,G06F3/045,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.43976595997810364,1
regpat,G06F3/048,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.3595612943172455,1
regpat,G06F3/0481,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.25026196241378784,1
regpat,G06F3/0481,60,"Programming, broadcasting, news agency and other content distribution activities",J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES",0.27868980169296265,2
regpat,G06F3/0481,58,Publishing activities,J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES",0.274833619594574,3
regpat,G06F3/0481,59,"Motion picture, video and television programme production, sound recording and music publishing activities",J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES",0.27473360300064087,4
regpat,G06F3/0481,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.2644365429878235,5
regpat,G06F3/04812,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.29401785135269165,1
regpat,G06F3/04815,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.29274725914001465,1
regpat,G06F3/04817,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.285269170999527,1
regpat,G06F3/04817,14,Manufacture of wearing apparel,C,MANUFACTURING,0.2974323332309723,2
regpat,G06F3/04817,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.285269170999527,3
regpat,G06F3/04817,58,Publishing activities,J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES",0.27964136004447937,4
regpat,G06F3/0482,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.32667046785354614,1
regpat,G06F3/0483,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.29208940267562866,1
regpat,G06F3/0484,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.31546592712402344,1
regpat,G06F3/04842,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.31069985032081604,1
regpat,G06F3/04845,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.32848742604255676,1
regpat,G06F3/04847,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.39126262068748474,1
regpat,G06F3/0485,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.2966376543045044,1
regpat,G06F3/0486,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.3425779342651367,1
regpat,G06F3/0487,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.2817509174346924,1
regpat,G06F3/0487,58,Publishing activities,J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES",0.27463045716285706,2
regpat,G06F3/0488,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.22362269461154938,1
regpat,G06F3/0488,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.25662386417388916,2
regpat,G06F3/0488,18,Printing and reproduction of recorded media,C,MANUFACTURING,0.2513507604598999,3
regpat,G06F3/0488,59,"Motion picture, video and television programme production, sound recording and music publishing activities",J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES",0.24206006526947021,4
regpat,G06F3/0488,13,Manufacture of textiles,C,MANUFACTURING,0.24027660489082336,5
regpat,G06F3/04883,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.3445446491241455,1
regpat,G06F3/04886,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.2940307855606079,1
regpat,G06F3/06,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.36544865369796753,1
regpat,G06F3/0604,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.3469422459602356,1
regpat,G06F3/0608,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.47366657853126526,1
regpat,G06F3/061,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.37599846720695496,1
regpat,G06F3/0611,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.3555265963077545,1
regpat,G06F3/0619,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.46180927753448486,1
regpat,G06F3/0631,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.4208374619483948,1
regpat,G06F3/0644,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.36799362301826477,1
regpat,G06F3/0647,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.34874624013900757,1
regpat,G06F3/065,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.3501231074333191,1
regpat,G06F3/0659,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.3216182589530945,1
regpat,G06F3/067,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.3979780375957489,1
regpat,G06F3/0673,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.34148460626602173,1
regpat,G06F3/0688,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.45379146933555603,1
regpat,G06F3/0689,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.40861639380455017,1
regpat,G06F3/1204,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.4117561876773834,1
regpat,G06F3/1285,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.3666408360004425,1
regpat,G06F3/14,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.5260726809501648,1
regpat,G06F3/1423,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.3156830072402954,1
regpat,G06F3/1446,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.3463849425315857,1
regpat,G06F3/1454,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.4291239082813263,1
regpat,G06F3/147,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.36784520745277405,1
regpat,G06F3/16,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.3650040328502655,1
